Angle_deg,DCS_a02_sr,DCS_cm2_sr,Sherman_S,Spin_T,Spin_U,Re_f,Im_f,Re_g,Im_g
0.0025,102.041,2.85745e-15,-1.73819e-7,1,0,4.25893e-8,3.23049e-8,2.73869e-15,-3.75367e-15
0.00275,102.041,2.85745e-15,-1.91201e-7,1,0,4.25893e-8,3.23049e-8,3.01256e-15,-4.12904e-15
0.003,102.041,2.85745e-15,-2.08582e-7,1,0,4.25893e-8,3.23049e-8,3.28643e-15,-4.50441e-15
0.00325,102.041,2.85745e-15,-2.25964e-7,1,0,4.25893e-8,3.23049e-8,3.5603e-15,-4.87977e-15
0.0035,102.041,2.85745e-15,-2.43346e-7,1,0,4.25893e-8,3.23049e-8,3.83417e-15,-5.25514e-15
0.00375,102.041,2.85745e-15,-2.60728e-7,1,0,4.25893e-8,3.23049e-8,4.10804e-15,-5.63051e-15
0.004,102.041,2.85745e-15,-2.7811e-7,1,0,4.25893e-8,3.23049e-8,4.38191e-15,-6.00588e-15
0.00425,102.041,2.85745e-15,-2.95492e-7,1,0,4.25893e-8,3.23049e-8,4.65578e-15,-6.38124e-15
0.0045,102.041,2.85745e-15,-3.12874e-7,1,0,4.25893e-8,3.23049e-8,4.92965e-15,-6.75661e-15
0.00475,102.041,2.85745e-15,-3.30256e-7,1,0,4.25893e-8,3.23049e-8,5.20352e-15,-7.13198e-15
0.005,102.041,2.85745e-15,-3.47638e-7,1,0,4.25893e-8,3.23049e-8,5.47738e-15,-7.50735e-15
0.00525,102.041,2.85745e-15,-3.65019e-7,1,0,4.25893e-8,3.23049e-8,5.75125e-15,-7.88271e-15
0.0055,102.041,2.85745e-15,-3.82401e-7,1,0,4.25893e-8,3.23049e-8,6.02512e-15,-8.25808e-15
0.00575,102.041,2.85745e-15,-3.99783e-7,1,0,4.25893e-8,3.23049e-8,6.29899e-15,-8.63345e-15
0.006,102.041,2.85745e-15,-4.17165e-7,1,0,4.25893e-8,3.23049e-8,6.57286e-15,-9.00882e-15
0.00625,102.041,2.85745e-15,-4.34547e-7,1,0,4.25893e-8,3.23049e-8,6.84673e-15,-9.38418e-15
0.0065,102.041,2.85745e-15,-4.51929e-7,1,0,4.25893e-8,3.23049e-8,7.1206e-15,-9.75955e-15
0.00675,102.041,2.85745e-15,-4.69311e-7,1,0,4.25893e-8,3.23049e-8,7.39447e-15,-1.01349e-14
0.007,102.041,2.85745e-15,-4.86693e-7,1,0,4.25892e-8,3.23049e-8,7.66834e-15,-1.05103e-14
0.00725,102.041,2.85745e-15,-5.04075e-7,1,0,4.25892e-8,3.23049e-8,7.9422e-15,-1.08857e-14
0.0075,102.041,2.85745e-15,-5.21456e-7,1,0,4.25892e-8,3.23049e-8,8.21607e-15,-1.1261e-14
0.00775,102.041,2.85745e-15,-5.38838e-7,1,0,4.25892e-8,3.23049e-8,8.48994e-15,-1.16364e-14
0.008,102.041,2.85745e-15,-5.5622e-7,1,0,4.25892e-8,3.23049e-8,8.76381e-15,-1.20118e-14
0.00825,102.041,2.85745e-15,-5.73602e-7,1,0,4.25892e-8,3.23049e-8,9.03768e-15,-1.23871e-14
0.0085,102.041,2.85745e-15,-5.90984e-7,1,0,4.25892e-8,3.23049e-8,9.31155e-15,-1.27625e-14
0.00875,102.041,2.85745e-15,-6.08366e-7,1,0,4.25892e-8,3.23049e-8,9.58542e-15,-1.31379e-14
0.009,102.041,2.85745e-15,-6.25748e-7,1,0,4.25892e-8,3.23049e-8,9.85929e-15,-1.35132e-14
0.00925,102.041,2.85745e-15,-6.4313e-7,1,0,4.25892e-8,3.23049e-8,1.01332e-14,-1.38886e-14
0.0095,102.041,2.85745e-15,-6.60512e-7,1,0,4.25892e-8,3.23049e-8,1.0407e-14,-1.4264e-14
0.00975,102.041,2.85745e-15,-6.77894e-7,1,0,4.25892e-8,3.23049e-8,1.06809e-14,-1.46393e-14
0.01,102.041,2.85745e-15,-6.95276e-7,1,0,4.25892e-8,3.23049e-8,1.09548e-14,-1.50147e-14
0.0125,102.041,2.85744e-15,-8.69095e-7,1,0,4.25892e-8,3.23049e-8,1.36934e-14,-1.87684e-14
0.015,102.041,2.85744e-15,-0.00000104291,1,0,4.25891e-8,3.23049e-8,1.64321e-14,-2.2522e-14
0.0175,102.041,2.85743e-15,-0.00000121673,1,0,4.25891e-8,3.23048e-8,1.91708e-14,-2.62757e-14
0.02,102.04,2.85742e-15,-0.00000139056,1,0,4.2589e-8,3.23048e-8,2.19094e-14,-3.00294e-14
0.0225,102.04,2.85742e-15,-0.00000156438,1,0,4.25889e-8,3.23048e-8,2.46481e-14,-3.37831e-14
0.025,102.04,2.85741e-15,-0.0000017382,1,0,4.25888e-8,3.23048e-8,2.73867e-14,-3.75368e-14
0.0275,102.04,2.8574e-15,-0.00000191202,1,0,4.25887e-8,3.23048e-8,3.01253e-14,-4.12905e-14
0.03,102.039,2.85739e-15,-0.00000208584,1,0,4.25886e-8,3.23048e-8,3.2864e-14,-4.50441e-14
0.0325,102.039,2.85738e-15,-0.00000225967,1,0,4.25885e-8,3.23047e-8,3.56026e-14,-4.87978e-14
0.035,102.038,2.85736e-15,-0.00000243349,1,0,4.25884e-8,3.23047e-8,3.83411e-14,-5.25515e-14
0.0375,102.038,2.85735e-15,-0.00000260732,1,0,4.25882e-8,3.23047e-8,4.10797e-14,-5.63052e-14
0.04,102.037,2.85734e-15,-0.00000278114,1,0,4.25881e-8,3.23047e-8,4.38182e-14,-6.00589e-14
0.0425,102.037,2.85732e-15,-0.00000295497,1,0,4.25879e-8,3.23046e-8,4.65568e-14,-6.38126e-14
0.045,102.036,2.8573e-15,-0.0000031288,1,0,4.25877e-8,3.23046e-8,4.92953e-14,-6.75663e-14
0.0475,102.036,2.85729e-15,-0.00000330263,1,0,4.25876e-8,3.23046e-8,5.20338e-14,-7.13201e-14
0.05,102.035,2.85727e-15,-0.00000347646,1,0,4.25874e-8,3.23046e-8,5.47722e-14,-7.50738e-14
0.0525,102.034,2.85725e-15,-0.00000365029,1,0,4.25872e-8,3.23045e-8,5.75107e-14,-7.88275e-14
0.055,102.034,2.85723e-15,-0.00000382412,1,0,4.2587e-8,3.23045e-8,6.02491e-14,-8.25812e-14
0.0575,102.033,2.85721e-15,-0.00000399796,1,0,4.25868e-8,3.23044e-8,6.29874e-14,-8.6335e-14
0.06,102.032,2.85719e-15,-0.00000417179,1,0,4.25866e-8,3.23044e-8,6.57258e-14,-9.00887e-14
0.0625,102.031,2.85717e-15,-0.00000434563,1,0,4.25863e-8,3.23044e-8,6.84641e-14,-9.38424e-14
0.065,102.03,2.85714e-15,-0.00000451947,1,0,4.25861e-8,3.23043e-8,7.12024e-14,-9.75962e-14
0.0675,102.03,2.85712e-15,-0.00000469331,1,0,4.25858e-8,3.23043e-8,7.39407e-14,-1.0135e-13
0.07,102.029,2.85709e-15,-0.00000486715,1,0,4.25856e-8,3.23042e-8,7.66789e-14,-1.05104e-13
0.0725,102.028,2.85707e-15,-0.00000504099,1,0,4.25853e-8,3.23042e-8,7.94171e-14,-1.08857e-13
0.075,102.027,2.85704e-15,-0.00000521484,1,0,4.2585e-8,3.23041e-8,8.21553e-14,-1.12611e-13
0.0775,102.026,2.85701e-15,-0.00000538869,1,0,4.25847e-8,3.23041e-8,8.48934e-14,-1.16365e-13
0.08,102.025,2.85698e-15,-0.00000556254,1,0,4.25844e-8,3.2304e-8,8.76315e-14,-1.20119e-13
0.0825,102.024,2.85695e-15,-0.00000573639,1,0,4.25841e-8,3.2304e-8,9.03695e-14,-1.23873e-13
0.085,102.023,2.85692e-15,-0.00000591024,1,0,4.25838e-8,3.23039e-8,9.31075e-14,-1.27626e-13
0.0875,102.021,2.85689e-15,-0.0000060841,1,0,4.25835e-8,3.23039e-8,9.58455e-14,-1.3138e-13
0.09,102.02,2.85686e-15,-0.00000625796,1,0,4.25831e-8,3.23038e-8,9.85834e-14,-1.35134e-13
0.0925,102.019,2.85683e-15,-0.00000643182,1,0,4.25828e-8,3.23038e-8,1.01321e-13,-1.38888e-13
0.095,102.018,2.85679e-15,-0.00000660568,1,0,4.25824e-8,3.23037e-8,1.04059e-13,-1.42642e-13
0.0975,102.017,2.85676e-15,-0.00000677954,1,0,4.25821e-8,3.23036e-8,1.06797e-13,-1.46396e-13
0.1,102.015,2.85672e-15,-0.00000695341,1,0,4.25817e-8,3.23036e-8,1.09535e-13,-1.50149e-13
0.125,102.001,2.85631e-15,-0.00000869223,1,0,4.25774e-8,3.23028e-8,1.36909e-13,-1.87689e-13
0.15,101.983,2.85581e-15,-0.0000104314,1,0,4.25722e-8,3.23019e-8,1.64277e-13,-2.25229e-13
0.175,101.962,2.85521e-15,-0.0000121708,1,0,4.25661e-8,3.23008e-8,1.91638e-13,-2.62771e-13
0.2,101.937,2.85453e-15,-0.0000139108,1,0,4.2559e-8,3.22996e-8,2.18991e-13,-3.00314e-13
0.225,101.909,2.85375e-15,-0.0000156512,1,0,4.25509e-8,3.22982e-8,2.46333e-13,-3.37859e-13
0.25,101.878,2.85289e-15,-0.0000173922,1,0,4.25419e-8,3.22966e-8,2.73665e-13,-3.75407e-13
0.275,101.844,2.85193e-15,-0.0000191338,1,0,4.2532e-8,3.22949e-8,3.00984e-13,-4.12956e-13
0.3,101.807,2.85088e-15,-0.0000208761,1,0,4.25211e-8,3.2293e-8,3.28289e-13,-4.50509e-13
0.325,101.766,2.84974e-15,-0.0000226191,1,0,4.25093e-8,3.22909e-8,3.5558e-13,-4.88064e-13
0.35,101.722,2.84851e-15,-0.0000243629,1,0,4.24965e-8,3.22887e-8,3.82856e-13,-5.25622e-13
0.375,101.675,2.84719e-15,-0.0000261076,1,0,4.24828e-8,3.22863e-8,4.10114e-13,-5.63184e-13
0.4,101.625,2.84578e-15,-0.0000278532,1,0,4.24682e-8,3.22837e-8,4.37353e-13,-6.00749e-13
0.425,101.571,2.84428e-15,-0.0000295998,1,0,4.24526e-8,3.2281e-8,4.64573e-13,-6.38318e-13
0.45,101.514,2.84269e-15,-0.0000313475,1,0,4.24361e-8,3.22781e-8,4.91773e-13,-6.75891e-13
0.475,101.454,2.84101e-15,-0.0000330962,1,0,4.24186e-8,3.2275e-8,5.1895e-13,-7.13468e-13
0.5,101.391,2.83925e-15,-0.0000348462,1,0,4.24002e-8,3.22718e-8,5.46104e-13,-7.5105e-13
0.525,101.325,2.83739e-15,-0.0000365973,1,0,4.23809e-8,3.22684e-8,5.73234e-13,-7.88636e-13
0.55,101.256,2.83545e-15,-0.0000383498,1,0,4.23607e-8,3.22648e-8,6.00338e-13,-8.26228e-13
0.575,101.183,2.83341e-15,-0.0000401036,1,0,4.23395e-8,3.22611e-8,6.27416e-13,-8.63824e-13
0.6,101.107,2.83129e-15,-0.0000418588,1,0,4.23174e-8,3.22572e-8,6.54466e-13,-9.01426e-13
0.625,101.028,2.82908e-15,-0.0000436155,1,0,4.22944e-8,3.22532e-8,6.81486e-13,-9.39034e-13
0.65,100.946,2.82678e-15,-0.0000453738,1,0,4.22704e-8,3.22489e-8,7.08477e-13,-9.76648e-13
0.675,100.861,2.8244e-15,-0.0000471336,1,0,4.22456e-8,3.22446e-8,7.35435e-13,-1.01427e-12
0.7,100.773,2.82193e-15,-0.0000488951,1,0,4.22198e-8,3.224e-8,7.62362e-13,-1.05189e-12
0.725,100.682,2.81937e-15,-0.0000506583,1,0,4.21931e-8,3.22353e-8,7.89254e-13,-1.08953e-12
0.75,100.587,2.81673e-15,-0.0000524233,1,0,4.21655e-8,3.22304e-8,8.16112e-13,-1.12717e-12
0.775,100.49,2.814e-15,-0.0000541901,1,0,4.2137e-8,3.22254e-8,8.42933e-13,-1.16481e-12
0.8,100.389,2.81118e-15,-0.0000559589,1,0,4.21075e-8,3.22202e-8,8.69717e-13,-1.20247e-12
0.825,100.286,2.80828e-15,-0.0000577295,1,0,4.20772e-8,3.22148e-8,8.96463e-13,-1.24013e-12
0.85,100.179,2.8053e-15,-0.0000595022,1,0,4.20459e-8,3.22093e-8,9.2317e-13,-1.2778e-12
0.875,100.069,2.80223e-15,-0.000061277,1,0,4.20138e-8,3.22036e-8,9.49835e-13,-1.31547e-12
0.9,99.9569,2.79908e-15,-0.0000630539,1,0,4.19808e-8,3.21977e-8,9.76459e-13,-1.35316e-12
0.925,99.8413,2.79584e-15,-0.000064833,1,0,4.19468e-8,3.21917e-8,1.00304e-12,-1.39085e-12
0.95,99.7228,2.79252e-15,-0.0000666144,1,0,4.1912e-8,3.21855e-8,1.02958e-12,-1.42856e-12
0.975,99.6013,2.78912e-15,-0.0000683981,1,0,4.18763e-8,3.21791e-8,1.05607e-12,-1.46627e-12
1,99.4769,2.78564e-15,-0.0000701841,1,0,4.18397e-8,3.21726e-8,1.08251e-12,-1.50399e-12
1.1,98.9503,2.77089e-15,-0.0000773532,1,0,4.16845e-8,3.21449e-8,1.18781e-12,-1.65497e-12
1.2,98.3782,2.75487e-15,-0.0000845649,1,0,4.15153e-8,3.21146e-8,1.29229e-12,-1.80611e-12
1.3,97.7618,2.73761e-15,-0.0000918228,1,0,4.13325e-8,3.20817e-8,1.39587e-12,-1.95744e-12
1.4,97.1025,2.71915e-15,-0.0000991306,1,0,4.11362e-8,3.20462e-8,1.49849e-12,-2.10896e-12
1.5,96.4015,2.69952e-15,-0.000106492,1,0,4.09268e-8,3.20081e-8,1.60009e-12,-2.26069e-12
1.6,95.6602,2.67876e-15,-0.00011391,1,0,4.07044e-8,3.19674e-8,1.7006e-12,-2.41264e-12
1.7,94.8803,2.65692e-15,-0.000121389,1,0,4.04693e-8,3.19241e-8,1.79998e-12,-2.56483e-12
1.8,94.0632,2.63404e-15,-0.000128931,1,0,4.0222e-8,3.18783e-8,1.89816e-12,-2.71727e-12
1.9,93.2105,2.61016e-15,-0.00013654,1,0,3.99626e-8,3.183e-8,1.99509e-12,-2.86999e-12
2,92.3238,2.58533e-15,-0.000144219,1,0,3.96916e-8,3.17791e-8,2.09071e-12,-3.02298e-12
2.1,91.4049,2.5596e-15,-0.000151972,1,0,3.94091e-8,3.17257e-8,2.18498e-12,-3.17627e-12
2.2,90.4554,2.53301e-15,-0.000159801,1,0,3.91157e-8,3.16698e-8,2.27785e-12,-3.32986e-12
2.3,89.4771,2.50561e-15,-0.000167709,1,0,3.88115e-8,3.16113e-8,2.36929e-12,-3.48378e-12
2.4,88.4716,2.47746e-15,-0.000175699,1,0,3.84971e-8,3.15505e-8,2.45924e-12,-3.63804e-12
2.5,87.4408,2.44859e-15,-0.000183774,1,0,3.81727e-8,3.14871e-8,2.54766e-12,-3.79265e-12
2.6,86.3864,2.41907e-15,-0.000191936,1,0,3.78387e-8,3.14213e-8,2.63454e-12,-3.94762e-12
2.7,85.3101,2.38893e-15,-0.000200188,1,0,3.74955e-8,3.1353e-8,2.71982e-12,-4.10296e-12
2.8,84.2137,2.35822e-15,-0.000208532,1,0,3.71435e-8,3.12823e-8,2.80349e-12,-4.2587e-12
2.9,83.0989,2.32701e-15,-0.00021697,1,0,3.6783e-8,3.12093e-8,2.88551e-12,-4.41484e-12
3,81.9675,2.29532e-15,-0.000225505,1,0,3.64144e-8,3.11338e-8,2.96586e-12,-4.5714e-12
3.1,80.8211,2.26322e-15,-0.000234138,1,0,3.60381e-8,3.1056e-8,3.04451e-12,-4.72839e-12
3.2,79.6614,2.23075e-15,-0.00024287,1,0,3.56545e-8,3.09758e-8,3.12146e-12,-4.88582e-12
3.3,78.49,2.19794e-15,-0.000251705,1,0,3.5264e-8,3.08933e-8,3.19667e-12,-5.0437e-12
3.4,77.3086,2.16486e-15,-0.000260643,1,0,3.48669e-8,3.08084e-8,3.27014e-12,-5.20205e-12
3.5,76.1186,2.13154e-15,-0.000269684,1,0,3.44636e-8,3.07213e-8,3.34186e-12,-5.36088e-12
3.6,74.9218,2.09802e-15,-0.000278832,1,0,3.40545e-8,3.06319e-8,3.41181e-12,-5.52019e-12
3.7,73.7194,2.06435e-15,-0.000288086,1,0,3.36399e-8,3.05403e-8,3.47999e-12,-5.68001e-12
3.8,72.513,2.03057e-15,-0.000297447,1,0,3.32203e-8,3.04464e-8,3.5464e-12,-5.84035e-12
3.9,71.3039,1.99671e-15,-0.000306915,1,0,3.27959e-8,3.03503e-8,3.61103e-12,-6.00121e-12
4,70.0936,1.96282e-15,-0.000316492,1,0,3.23672e-8,3.0252e-8,3.67387e-12,-6.1626e-12
4.1,68.8832,1.92893e-15,-0.000326177,1,0,3.19345e-8,3.01515e-8,3.73494e-12,-6.32455e-12
4.2,67.674,1.89506e-15,-0.000335969,1,0,3.1498e-8,3.0049e-8,3.79423e-12,-6.48705e-12
4.3,66.4672,1.86127e-15,-0.00034587,1,0,3.10582e-8,2.99442e-8,3.85176e-12,-6.65012e-12
4.4,65.2639,1.82758e-15,-0.000355877,1,0,3.06154e-8,2.98374e-8,3.90752e-12,-6.81377e-12
4.5,64.0653,1.79401e-15,-0.000365991,1,0,3.01699e-8,2.97285e-8,3.96152e-12,-6.97801e-12
4.6,62.8723,1.7606e-15,-0.000376211,1,0,2.9722e-8,2.96176e-8,4.01379e-12,-7.14285e-12
4.7,61.6858,1.72738e-15,-0.000386534,1,0,2.92721e-8,2.95046e-8,4.06432e-12,-7.30829e-12
4.8,60.5069,1.69437e-15,-0.000396959,1,0,2.88204e-8,2.93897e-8,4.11313e-12,-7.47436e-12
4.9,59.3364,1.66159e-15,-0.000407486,1,0,2.83671e-8,2.92727e-8,4.16024e-12,-7.64106e-12
5,58.175,1.62907e-15,-0.00041811,1,0,2.79127e-8,2.91538e-8,4.20566e-12,-7.80839e-12
5.1,57.0236,1.59682e-15,-0.000428831,1,0,2.74573e-8,2.9033e-8,4.24942e-12,-7.97638e-12
5.2,55.8828,1.56488e-15,-0.000439645,1,0,2.70013e-8,2.89103e-8,4.29152e-12,-8.14501e-12
5.3,54.7533,1.53325e-15,-0.000450549,1,0,2.65449e-8,2.87857e-8,4.33198e-12,-8.31432e-12
5.4,53.6357,1.50195e-15,-0.00046154,1,0,2.60882e-8,2.86593e-8,4.37084e-12,-8.48429e-12
5.5,52.5305,1.471e-15,-0.000472614,1,0,2.56317e-8,2.8531e-8,4.4081e-12,-8.65495e-12
5.6,51.4383,1.44042e-15,-0.000483768,1,0,2.51755e-8,2.8401e-8,4.4438e-12,-8.82629e-12
5.7,50.3596,1.41021e-15,-0.000494996,1,0,2.47197e-8,2.82692e-8,4.47795e-12,-8.99834e-12
5.8,49.2947,1.38039e-15,-0.000506294,1,0,2.42648e-8,2.81356e-8,4.51057e-12,-9.17108e-12
5.9,48.244,1.35097e-15,-0.000517657,1,0,2.38107e-8,2.80003e-8,4.5417e-12,-9.34454e-12
6,47.2079,1.32196e-15,-0.00052908,1,0,2.33578e-8,2.78634e-8,4.57135e-12,-9.51872e-12
6.1,46.1867,1.29336e-15,-0.000540556,1,0,2.29063e-8,2.77248e-8,4.59956e-12,-9.69362e-12
6.2,45.1807,1.26519e-15,-0.000552079,1,0,2.24562e-8,2.75845e-8,4.62634e-12,-9.86926e-12
6.3,44.19,1.23745e-15,-0.000563643,1,0,2.20078e-8,2.74427e-8,4.65173e-12,-1.00456e-11
6.4,43.2149,1.21014e-15,-0.00057524,1,0,2.15613e-8,2.72993e-8,4.67574e-12,-1.02228e-11
6.5,42.2555,1.18328e-15,-0.000586863,1,0,2.11168e-8,2.71543e-8,4.69841e-12,-1.04006e-11
6.6,41.3121,1.15686e-15,-0.000598503,1,0,2.06744e-8,2.70078e-8,4.71977e-12,-1.05793e-11
6.7,40.3846,1.13088e-15,-0.000610153,1,0,2.02344e-8,2.68599e-8,4.73984e-12,-1.07586e-11
6.8,39.4731,1.10536e-15,-0.000621804,1,0,1.97967e-8,2.67105e-8,4.75864e-12,-1.09388e-11
6.9,38.5778,1.08029e-15,-0.000633445,1,0,1.93617e-8,2.65596e-8,4.77621e-12,-1.11197e-11
7,37.6985,1.05567e-15,-0.000645067,1,0,1.89293e-8,2.64074e-8,4.79258e-12,-1.13015e-11
7.1,36.8355,1.0315e-15,-0.000656659,1,0,1.84997e-8,2.62537e-8,4.80776e-12,-1.14839e-11
7.2,35.9885,1.00778e-15,-0.000668211,1,0,1.80731e-8,2.60988e-8,4.8218e-12,-1.16672e-11
7.3,35.1577,9.84515e-16,-0.000679711,1,0,1.76494e-8,2.59425e-8,4.83471e-12,-1.18513e-11
7.4,34.3428,9.61697e-16,-0.000691147,1,0,1.72289e-8,2.57849e-8,4.84652e-12,-1.20362e-11
7.5,33.5439,9.39325e-16,-0.000702506,1,0,1.68116e-8,2.56261e-8,4.85727e-12,-1.22218e-11
7.6,32.7609,9.17399e-16,-0.000713775,1,0,1.63975e-8,2.54661e-8,4.86697e-12,-1.24083e-11
7.7,31.9936,8.95913e-16,-0.00072494,1,0,1.59869e-8,2.53048e-8,4.87566e-12,-1.25956e-11
7.8,31.242,8.74865e-16,-0.000735986,1,0,1.55796e-8,2.51424e-8,4.88337e-12,-1.27837e-11
7.9,30.5059,8.54252e-16,-0.0007469,1,0,1.51759e-8,2.49788e-8,4.89012e-12,-1.29726e-11
8,29.7851,8.34069e-16,-0.000757664,1,0,1.47758e-8,2.48142e-8,4.89593e-12,-1.31623e-11
8.1,29.0796,8.14312e-16,-0.000768264,1,0,1.43794e-8,2.46484e-8,4.90085e-12,-1.33528e-11
8.2,28.3891,7.94976e-16,-0.000778681,1,0,1.39866e-8,2.44816e-8,4.90488e-12,-1.35442e-11
8.3,27.7135,7.76057e-16,-0.000788898,1,0,1.35976e-8,2.43138e-8,4.90806e-12,-1.37363e-11
8.4,27.0526,7.57549e-16,-0.000798897,1,0,1.32124e-8,2.4145e-8,4.91041e-12,-1.39293e-11
8.5,26.4062,7.39448e-16,-0.000808659,1,0,1.2831e-8,2.39752e-8,4.91197e-12,-1.41232e-11
8.6,25.7741,7.21747e-16,-0.000818164,1,0,1.24536e-8,2.38045e-8,4.91275e-12,-1.43178e-11
8.7,25.1561,7.04442e-16,-0.000827392,1,0,1.20801e-8,2.36329e-8,4.91278e-12,-1.45133e-11
8.8,24.552,6.87526e-16,-0.000836321,1,0,1.17105e-8,2.34604e-8,4.91209e-12,-1.47096e-11
8.9,23.9616,6.70994e-16,-0.00084493,1,0,1.13449e-8,2.3287e-8,4.9107e-12,-1.49068e-11
