Angle_deg,DCS_a02_sr,DCS_cm2_sr,Sherman_S,Spin_T,Spin_U,Re_f,Im_f,Re_g,Im_g
0.525,308.061,8.62659e-15,0.0000040747,1,0,8.87116e-8,2.75108e-8,6.65808e-11,2.08458e-11
0.55,297.734,8.33741e-15,0.00000432859,1,0,8.70893e-8,2.74383e-8,6.84764e-11,2.17813e-11
0.575,287.573,8.05285e-15,0.00000458973,1,0,8.54641e-8,2.73629e-8,7.02538e-11,2.27093e-11
0.6,277.602,7.77366e-15,0.00000485828,1,0,8.38403e-8,2.72848e-8,7.19161e-11,2.36295e-11
0.625,267.845,7.50042e-15,0.00000513436,1,0,8.22214e-8,2.72041e-8,7.34669e-11,2.45417e-11
0.65,258.318,7.23365e-15,0.00000541809,1,0,8.06108e-8,2.71207e-8,7.49097e-11,2.54457e-11
0.675,249.036,6.9737e-15,0.00000570957,1,0,7.90115e-8,2.70348e-8,7.62482e-11,2.63413e-11
0.7,240.007,6.72089e-15,0.00000600891,1,0,7.74259e-8,2.69465e-8,7.74862e-11,2.72283e-11
0.725,231.242,6.47542e-15,0.00000631618,1,0,7.58563e-8,2.68558e-8,7.86274e-11,2.81064e-11
0.75,222.743,6.23743e-15,0.00000663147,1,0,7.43046e-8,2.67627e-8,7.96757e-11,2.89756e-11
0.775,214.514,6.00699e-15,0.00000695485,1,0,7.27725e-8,2.66675e-8,8.06346e-11,2.98356e-11
0.8,206.555,5.78413e-15,0.0000072864,1,0,7.12612e-8,2.657e-8,8.15079e-11,3.06863e-11
0.825,198.866,5.56881e-15,0.00000762617,1,0,6.97719e-8,2.64705e-8,8.22992e-11,3.15275e-11
0.85,191.444,5.36098e-15,0.00000797422,1,0,6.83056e-8,2.6369e-8,8.30118e-11,3.23592e-11
0.875,184.286,5.16053e-15,0.0000083306,1,0,6.68629e-8,2.62655e-8,8.36493e-11,3.31811e-11
0.9,177.387,4.96735e-15,0.00000869535,1,0,6.54446e-8,2.61601e-8,8.42149e-11,3.39932e-11
0.925,170.743,4.78129e-15,0.00000906853,1,0,6.4051e-8,2.6053e-8,8.47118e-11,3.47953e-11
0.95,164.347,4.60219e-15,0.00000945016,1,0,6.26824e-8,2.59441e-8,8.51431e-11,3.55874e-11
0.975,158.193,4.42986e-15,0.00000984026,1,0,6.13391e-8,2.58335e-8,8.55117e-11,3.63693e-11
1,152.275,4.26413e-15,0.0000102389,1,0,6.00211e-8,2.57213e-8,8.58204e-11,3.7141e-11
1.1,130.816,3.66322e-15,0.0000119186,1,0,5.50022e-8,2.52581e-8,8.65108e-11,4.01244e-11
1.2,112.556,3.1519e-15,0.0000137352,1,0,5.03796e-8,2.47747e-8,8.64453e-11,4.294e-11
1.3,97.0506,2.71769e-15,0.0000156884,1,0,4.61347e-8,2.4275e-8,8.57591e-11,4.55866e-11
1.4,83.8914,2.3492e-15,0.0000177764,1,0,4.22436e-8,2.37627e-8,8.45662e-11,4.80642e-11
1.5,72.7193,2.03635e-15,0.000019997,1,0,3.86806e-8,2.32412e-8,8.29632e-11,5.03746e-11
1.6,63.2243,1.77046e-15,0.0000223467,1,0,3.54198e-8,2.27133e-8,8.10313e-11,5.25206e-11
1.7,55.1423,1.54414e-15,0.0000248213,1,0,3.24361e-8,2.21818e-8,7.88394e-11,5.4506e-11
1.8,48.2499,1.35113e-15,0.000027416,1,0,2.9706e-8,2.1649e-8,7.64456e-11,5.63351e-11
1.9,42.3593,1.18618e-15,0.0000301257,1,0,2.72074e-8,2.1117e-8,7.38987e-11,5.80132e-11
2,37.313,1.04487e-15,0.0000329449,1,0,2.49201e-8,2.05877e-8,7.124e-11,5.95456e-11
2.1,32.9789,9.23504e-16,0.0000358683,1,0,2.28252e-8,2.00625e-8,6.8504e-11,6.0938e-11
2.2,29.2464,8.18983e-16,0.0000388908,1,0,2.09058e-8,1.95429e-8,6.57193e-11,6.21965e-11
2.3,26.0229,7.28715e-16,0.000042008,1,0,1.91461e-8,1.90298e-8,6.29099e-11,6.33271e-11
2.4,23.2308,6.50528e-16,0.000045216,1,0,1.75319e-8,1.85243e-8,6.00953e-11,6.43358e-11
2.5,20.805,5.82599e-16,0.000048512,1,0,1.60503e-8,1.80272e-8,5.72916e-11,6.52286e-11
2.6,18.691,5.23401e-16,0.0000518942,1,0,1.46893e-8,1.7539e-8,5.45116e-11,6.60113e-11
2.7,16.8429,4.71648e-16,0.000055362,1,0,1.34383e-8,1.70603e-8,5.17657e-11,6.66897e-11
2.8,15.2221,4.26261e-16,0.000058916,1,0,1.22874e-8,1.65914e-8,4.90619e-11,6.72693e-11
2.9,13.7961,3.8633e-16,0.0000625577,1,0,1.12277e-8,1.61326e-8,4.64062e-11,6.77556e-11
3,12.5375,3.51086e-16,0.0000662901,1,0,1.02512e-8,1.56842e-8,4.38032e-11,6.81535e-11
3.1,11.4232,3.19881e-16,0.000070117,1,0,9.35046e-9,1.52461e-8,4.1256e-11,6.84681e-11
3.2,10.4335,2.92166e-16,0.0000740432,1,0,8.5189e-9,1.48185e-8,3.87668e-11,6.87041e-11
3.3,9.55172,2.67475e-16,0.0000780743,1,0,7.75045e-9,1.44014e-8,3.63367e-11,6.88658e-11
3.4,8.76383,2.45412e-16,0.0000822167,1,0,7.03962e-9,1.39946e-8,3.39663e-11,6.89575e-11
3.5,8.05776,2.2564e-16,0.0000864773,1,0,6.38144e-9,1.35982e-8,3.16553e-11,6.89832e-11
3.6,7.42321,2.07871e-16,0.0000908635,1,0,5.77139e-9,1.3212e-8,2.94032e-11,6.89466e-11
3.7,6.8514,1.91859e-16,0.0000953831,1,0,5.20541e-9,1.28358e-8,2.72091e-11,6.88514e-11
3.8,6.33479,1.77392e-16,0.000100044,1,0,4.67978e-9,1.24694e-8,2.50718e-11,6.87009e-11
3.9,5.86689,1.6429e-16,0.000104855,1,0,4.19115e-9,1.21127e-8,2.29901e-11,6.84982e-11
4,5.4421,1.52394e-16,0.000109824,1,0,3.73649e-9,1.17655e-8,2.09624e-11,6.82465e-11
4.1,5.05559,1.41571e-16,0.00011496,1,0,3.31306e-9,1.14276e-8,1.89873e-11,6.79484e-11
4.2,4.70316,1.31702e-16,0.000120271,1,0,2.91835e-9,1.10987e-8,1.70633e-11,6.76068e-11
4.3,4.38117,1.22685e-16,0.000125767,1,0,2.55012e-9,1.07786e-8,1.51888e-11,6.7224e-11
4.4,4.08644,1.14432e-16,0.000131455,1,0,2.20631e-9,1.04671e-8,1.33625e-11,6.68025e-11
4.5,3.81616,1.06863e-16,0.000137345,1,0,1.88509e-9,1.01639e-8,1.15828e-11,6.63445e-11
4.6,3.56791,9.99118e-17,0.000143446,1,0,1.58476e-9,9.86894e-9,9.84844e-12,6.58522e-11
4.7,3.33953,9.35165e-17,0.000149767,1,0,1.30379e-9,9.58187e-9,8.1582e-12,6.53276e-11
4.8,3.12912,8.76244e-17,0.000156316,1,0,1.04081e-9,9.30252e-9,6.51087e-12,6.47727e-11
4.9,2.935,8.21884e-17,0.000163104,1,0,7.94546e-10,9.03067e-9,4.90536e-12,6.41892e-11
5,2.75567,7.71666e-17,0.000170139,1,0,5.63853e-10,8.7661e-9,3.34067e-12,6.3579e-11
5.1,2.5898,7.25217e-17,0.000177431,1,0,3.47682e-10,8.50863e-9,1.81587e-12,6.29437e-11
5.2,2.43619,6.82203e-17,0.00018499,1,0,1.45078e-10,8.25805e-9,3.30116e-13,6.22848e-11
5.3,2.29379,6.42327e-17,0.000192826,1,0,-4.48342e-11,8.01417e-9,-1.11737e-12,6.1604e-11
5.4,2.16164,6.05321e-17,0.000200949,1,0,-2.22856e-10,7.77681e-9,-2.52731e-12,6.09026e-11
5.5,2.03887,5.70943e-17,0.000209369,1,0,-3.89721e-10,7.54578e-9,-3.90034e-12,6.01821e-11
