Angle_deg,DCS_a02_sr,DCS_cm2_sr,Sherman_S,Spin_T,Spin_U,Re_f,Im_f,Re_g,Im_g
0.00085,152.45,4.26904e-15,3.35683e-9,1,0,-6.48716e-8,7.79218e-9,-7.86544e-14,9.33727e-15
0.000875,152.45,4.26904e-15,3.45556e-9,1,0,-6.48716e-8,7.79218e-9,-8.09677e-14,9.61189e-15
0.0009,152.45,4.26904e-15,3.55429e-9,1,0,-6.48716e-8,7.79218e-9,-8.32811e-14,9.88652e-15
0.000925,152.45,4.26904e-15,3.65302e-9,1,0,-6.48716e-8,7.79218e-9,-8.55944e-14,1.01611e-14
0.00095,152.45,4.26904e-15,3.75175e-9,1,0,-6.48716e-8,7.79218e-9,-8.79078e-14,1.04358e-14
0.000975,152.45,4.26904e-15,3.85049e-9,1,0,-6.48716e-8,7.79218e-9,-9.02212e-14,1.07104e-14
0.001,152.45,4.26904e-15,3.94922e-9,1,0,-6.48716e-8,7.79218e-9,-9.25345e-14,1.0985e-14
0.00125,152.45,4.26903e-15,4.93652e-9,1,0,-6.48715e-8,7.79218e-9,-1.15668e-13,1.37313e-14
0.0015,152.45,4.26902e-15,5.92383e-9,1,0,-6.48715e-8,7.79218e-9,-1.38802e-13,1.64775e-14
0.00175,152.449,4.26901e-15,6.91115e-9,1,0,-6.48714e-8,7.79217e-9,-1.61935e-13,1.92238e-14
0.002,152.449,4.269e-15,7.89846e-9,1,0,-6.48713e-8,7.79217e-9,-1.85068e-13,2.197e-14
0.00225,152.448,4.26899e-15,8.88578e-9,1,0,-6.48712e-8,7.79217e-9,-2.08201e-13,2.47163e-14
0.0025,152.448,4.26898e-15,9.8731e-9,1,0,-6.48711e-8,7.79217e-9,-2.31335e-13,2.74625e-14
0.00275,152.447,4.26896e-15,1.08604e-8,1,0,-6.4871e-8,7.79217e-9,-2.54468e-13,3.02088e-14
0.003,152.447,4.26894e-15,1.18478e-8,1,0,-6.48708e-8,7.79217e-9,-2.776e-13,3.2955e-14
0.00325,152.446,4.26893e-15,1.28351e-8,1,0,-6.48707e-8,7.79217e-9,-3.00733e-13,3.57013e-14
0.0035,152.445,4.26891e-15,1.38224e-8,1,0,-6.48705e-8,7.79217e-9,-3.23866e-13,3.84475e-14
0.00375,152.445,4.26888e-15,1.48098e-8,1,0,-6.48704e-8,7.79217e-9,-3.46998e-13,4.11938e-14
0.004,152.444,4.26886e-15,1.57972e-8,1,0,-6.48702e-8,7.79216e-9,-3.7013e-13,4.394e-14
0.00425,152.443,4.26884e-15,1.67845e-8,1,0,-6.487e-8,7.79216e-9,-3.93262e-13,4.66863e-14
0.0045,152.442,4.26881e-15,1.77719e-8,1,0,-6.48698e-8,7.79216e-9,-4.16394e-13,4.94325e-14
0.00475,152.441,4.26878e-15,1.87593e-8,1,0,-6.48696e-8,7.79216e-9,-4.39526e-13,5.21787e-14
0.005,152.44,4.26876e-15,1.97467e-8,1,0,-6.48694e-8,7.79216e-9,-4.62657e-13,5.4925e-14
0.00525,152.439,4.26873e-15,2.07341e-8,1,0,-6.48692e-8,7.79216e-9,-4.85788e-13,5.76712e-14
0.0055,152.438,4.26869e-15,2.17215e-8,1,0,-6.48689e-8,7.79215e-9,-5.08919e-13,6.04174e-14
0.00575,152.437,4.26866e-15,2.27089e-8,1,0,-6.48687e-8,7.79215e-9,-5.3205e-13,6.31637e-14
0.006,152.435,4.26863e-15,2.36963e-8,1,0,-6.48684e-8,7.79215e-9,-5.5518e-13,6.59099e-14
0.00625,152.434,4.26859e-15,2.46837e-8,1,0,-6.48681e-8,7.79215e-9,-5.7831e-13,6.86561e-14
0.0065,152.433,4.26855e-15,2.56712e-8,1,0,-6.48678e-8,7.79214e-9,-6.0144e-13,7.14023e-14
0.00675,152.431,4.26851e-15,2.66586e-8,1,0,-6.48675e-8,7.79214e-9,-6.24569e-13,7.41486e-14
0.007,152.43,4.26847e-15,2.76461e-8,1,0,-6.48672e-8,7.79214e-9,-6.47698e-13,7.68948e-14
0.00725,152.428,4.26843e-15,2.86336e-8,1,0,-6.48669e-8,7.79214e-9,-6.70827e-13,7.9641e-14
0.0075,152.427,4.26839e-15,2.96211e-8,1,0,-6.48666e-8,7.79213e-9,-6.93955e-13,8.23872e-14
0.00775,152.425,4.26834e-15,3.06086e-8,1,0,-6.48662e-8,7.79213e-9,-7.17083e-13,8.51334e-14
0.008,152.424,4.2683e-15,3.15961e-8,1,0,-6.48659e-8,7.79213e-9,-7.40211e-13,8.78796e-14
0.00825,152.422,4.26825e-15,3.25837e-8,1,0,-6.48655e-8,7.79212e-9,-7.63338e-13,9.06258e-14
0.0085,152.42,4.2682e-15,3.35712e-8,1,0,-6.48651e-8,7.79212e-9,-7.86465e-13,9.3372e-14
0.00875,152.418,4.26815e-15,3.45588e-8,1,0,-6.48647e-8,7.79212e-9,-8.09592e-13,9.61182e-14
0.009,152.417,4.2681e-15,3.55464e-8,1,0,-6.48643e-8,7.79211e-9,-8.32718e-13,9.88644e-14
0.00925,152.415,4.26804e-15,3.6534e-8,1,0,-6.48639e-8,7.79211e-9,-8.55843e-13,1.01611e-13
0.0095,152.413,4.26799e-15,3.75216e-8,1,0,-6.48635e-8,7.79211e-9,-8.78968e-13,1.04357e-13
0.00975,152.411,4.26793e-15,3.85092e-8,1,0,-6.48631e-8,7.7921e-9,-9.02093e-13,1.07103e-13
0.01,152.409,4.26788e-15,3.94969e-8,1,0,-6.48626e-8,7.7921e-9,-9.25217e-13,1.09849e-13
0.0125,152.385,4.26721e-15,4.93745e-8,1,0,-6.48575e-8,7.79206e-9,-1.15643e-12,1.37311e-13
0.015,152.356,4.26641e-15,5.92543e-8,1,0,-6.48513e-8,7.792e-9,-1.38758e-12,1.64772e-13
0.0175,152.322,4.26545e-15,6.91369e-8,1,0,-6.4844e-8,7.79194e-9,-1.61866e-12,1.92232e-13
0.02,152.283,4.26436e-15,7.90225e-8,1,0,-6.48355e-8,7.79187e-9,-1.84966e-12,2.19692e-13
0.0225,152.238,4.26311e-15,8.89118e-8,1,0,-6.48259e-8,7.79178e-9,-2.08056e-12,2.4715e-13
0.025,152.189,4.26172e-15,9.88051e-8,1,0,-6.48152e-8,7.79169e-9,-2.31135e-12,2.74608e-13
0.0275,152.134,4.26018e-15,1.08703e-7,1,0,-6.48033e-8,7.79159e-9,-2.54202e-12,3.02065e-13
0.03,152.074,4.2585e-15,1.18606e-7,1,0,-6.47904e-8,7.79148e-9,-2.77256e-12,3.29521e-13
0.0325,152.009,4.25667e-15,1.28514e-7,1,0,-6.47763e-8,7.79135e-9,-3.00295e-12,3.56975e-13
0.035,151.938,4.2547e-15,1.38428e-7,1,0,-6.47611e-8,7.79122e-9,-3.23319e-12,3.84428e-13
0.0375,151.863,4.25259e-15,1.48348e-7,1,0,-6.47448e-8,7.79108e-9,-3.46325e-12,4.1188e-13
0.04,151.782,4.25033e-15,1.58275e-7,1,0,-6.47274e-8,7.79093e-9,-3.69314e-12,4.3933e-13
0.0425,151.696,4.24793e-15,1.68209e-7,1,0,-6.47088e-8,7.79077e-9,-3.92284e-12,4.66778e-13
0.045,151.605,4.24538e-15,1.7815e-7,1,0,-6.46892e-8,7.7906e-9,-4.15233e-12,4.94225e-13
0.0475,151.509,4.24269e-15,1.881e-7,1,0,-6.46684e-8,7.79042e-9,-4.38161e-12,5.21669e-13
0.05,151.408,4.23987e-15,1.98058e-7,1,0,-6.46466e-8,7.79023e-9,-4.61066e-12,5.49112e-13
0.0525,151.302,4.2369e-15,2.08025e-7,1,0,-6.46236e-8,7.79003e-9,-4.83947e-12,5.76553e-13
0.055,151.191,4.23378e-15,2.18002e-7,1,0,-6.45996e-8,7.78982e-9,-5.06803e-12,6.03991e-13
0.0575,151.075,4.23053e-15,2.27988e-7,1,0,-6.45744e-8,7.7896e-9,-5.29633e-12,6.31428e-13
0.06,150.954,4.22714e-15,2.37985e-7,1,0,-6.45482e-8,7.78937e-9,-5.52436e-12,6.58861e-13
0.0625,150.828,4.22361e-15,2.47992e-7,1,0,-6.45209e-8,7.78913e-9,-5.7521e-12,6.86293e-13
0.065,150.697,4.21995e-15,2.5801e-7,1,0,-6.44925e-8,7.78889e-9,-5.97955e-12,7.13721e-13
0.0675,150.561,4.21614e-15,2.6804e-7,1,0,-6.4463e-8,7.78863e-9,-6.20669e-12,7.41147e-13
0.07,150.42,4.2122e-15,2.78082e-7,1,0,-6.44325e-8,7.78836e-9,-6.43352e-12,7.68571e-13
0.0725,150.275,4.20812e-15,2.88136e-7,1,0,-6.44008e-8,7.78808e-9,-6.66001e-12,7.95991e-13
0.075,150.124,4.20391e-15,2.98203e-7,1,0,-6.43682e-8,7.7878e-9,-6.88617e-12,8.23408e-13
0.0775,149.969,4.19956e-15,3.08284e-7,1,0,-6.43344e-8,7.7875e-9,-7.11197e-12,8.50822e-13
0.08,149.809,4.19508e-15,3.18378e-7,1,0,-6.42996e-8,7.7872e-9,-7.33741e-12,8.78233e-13
0.0825,149.644,4.19047e-15,3.28486e-7,1,0,-6.42638e-8,7.78688e-9,-7.56249e-12,9.05641e-13
0.085,149.475,4.18572e-15,3.38609e-7,1,0,-6.42269e-8,7.78655e-9,-7.78717e-12,9.33045e-13
0.0875,149.301,4.18084e-15,3.48747e-7,1,0,-6.41889e-8,7.78622e-9,-8.01147e-12,9.60446e-13
0.09,149.122,4.17584e-15,3.589e-7,1,0,-6.415e-8,7.78587e-9,-8.23536e-12,9.87843e-13
0.0925,148.938,4.1707e-15,3.69069e-7,1,0,-6.411e-8,7.78552e-9,-8.45883e-12,1.01524e-12
0.095,148.75,4.16544e-15,3.79254e-7,1,0,-6.40689e-8,7.78516e-9,-8.68188e-12,1.04263e-12
0.0975,148.558,4.16005e-15,3.89456e-7,1,0,-6.40269e-8,7.78478e-9,-8.9045e-12,1.07001e-12
0.1,148.361,4.15453e-15,3.99675e-7,1,0,-6.39838e-8,7.7844e-9,-9.12667e-12,1.09739e-12
0.125,146.15,4.09262e-15,5.02897e-7,1,0,-6.34988e-8,7.78004e-9,-1.13217e-11,1.37096e-12
0.15,143.532,4.0193e-15,6.08276e-7,1,0,-6.29194e-8,7.77473e-9,-1.3462e-11,1.64402e-12
0.175,140.55,3.9358e-15,7.16199e-7,1,0,-6.22531e-8,7.76847e-9,-1.55391e-11,1.91646e-12
0.2,137.253,3.84347e-15,8.27034e-7,1,0,-6.1508e-8,7.76128e-9,-1.75461e-11,2.18819e-12
0.225,133.691,3.74373e-15,9.41123e-7,1,0,-6.06928e-8,7.75317e-9,-1.94775e-11,2.45911e-12
0.25,129.915,3.63798e-15,0.00000105878,1,0,-5.98165e-8,7.74416e-9,-2.13287e-11,2.72913e-12
0.275,125.974,3.52763e-15,0.00000118031,1,0,-5.88881e-8,7.73424e-9,-2.3097e-11,2.99816e-12
0.3,121.916,3.41399e-15,0.00000130596,1,0,-5.79167e-8,7.72345e-9,-2.47805e-11,3.2661e-12
0.325,117.785,3.29831e-15,0.00000143596,1,0,-5.69108e-8,7.7118e-9,-2.63787e-11,3.53288e-12
0.35,113.621,3.18172e-15,0.00000157053,1,0,-5.58788e-8,7.69931e-9,-2.78919e-11,3.7984e-12
0.375,109.461,3.06521e-15,0.00000170984,1,0,-5.48282e-8,7.68599e-9,-2.93216e-11,4.06259e-12
0.4,105.335,2.94967e-15,0.00000185403,1,0,-5.37663e-8,7.67187e-9,-3.06697e-11,4.32538e-12
0.425,101.27,2.83585e-15,0.00000200322,1,0,-5.26993e-8,7.65697e-9,-3.19389e-11,4.58668e-12
0.45,97.2884,2.72435e-15,0.0000021575,1,0,-5.1633e-8,7.6413e-9,-3.31324e-11,4.84643e-12
0.475,93.4079,2.61569e-15,0.00000231694,1,0,-5.05722e-8,7.62488e-9,-3.42535e-11,5.10456e-12
0.5,89.6423,2.51024e-15,0.00000248159,1,0,-4.95213e-8,7.60775e-9,-3.53059e-11,5.361e-12
0.525,86.0018,2.40829e-15,0.00000265147,1,0,-4.84839e-8,7.58992e-9,-3.62934e-11,5.6157e-12
0.55,82.4934,2.31005e-15,0.0000028266,1,0,-4.74629e-8,7.5714e-9,-3.72197e-11,5.8686e-12
0.575,79.1216,2.21563e-15,0.00000300699,1,0,-4.64607e-8,7.55224e-9,-3.80885e-11,6.11963e-12
0.6,75.8884,2.12509e-15,0.00000319262,1,0,-4.54791e-8,7.53243e-9,-3.89035e-11,6.36876e-12
0.625,72.7939,2.03844e-15,0.00000338349,1,0,-4.45197e-8,7.51202e-9,-3.96682e-11,6.61593e-12
0.65,69.8368,1.95563e-15,0.00000357957,1,0,-4.35834e-8,7.49101e-9,-4.03858e-11,6.8611e-12
0.675,67.0144,1.87659e-15,0.00000378084,1,0,-4.26708e-8,7.46944e-9,-4.10594e-11,7.10423e-12
0.7,64.3231,1.80123e-15,0.00000398727,1,0,-4.17824e-8,7.44732e-9,-4.1692e-11,7.34526e-12
0.725,61.7586,1.72942e-15,0.00000419884,1,0,-4.09181e-8,7.42467e-9,-4.22862e-11,7.58418e-12
0.75,59.3161,1.66102e-15,0.0000044155,1,0,-4.00779e-8,7.40151e-9,-4.28445e-11,7.82094e-12
0.775,56.9905,1.5959e-15,0.00000463724,1,0,-3.92614e-8,7.37787e-9,-4.33691e-11,8.05552e-12
0.8,54.7765,1.5339e-15,0.00000486403,1,0,-3.84684e-8,7.35376e-9,-4.38622e-11,8.28788e-12
0.825,52.6687,1.47487e-15,0.00000509584,1,0,-3.76982e-8,7.32921e-9,-4.43255e-11,8.51799e-12
0.85,50.6619,1.41868e-15,0.00000533267,1,0,-3.69503e-8,7.30422e-9,-4.47609e-11,8.74583e-12
0.875,48.7506,1.36516e-15,0.0000055745,1,0,-3.62239e-8,7.27883e-9,-4.51699e-11,8.97139e-12
0.9,46.9298,1.31417e-15,0.00000582133,1,0,-3.55184e-8,7.25304e-9,-4.55538e-11,9.19463e-12
0.925,45.1946,1.26558e-15,0.00000607315,1,0,-3.48331e-8,7.22688e-9,-4.59141e-11,9.41554e-12
0.95,43.5401,1.21925e-15,0.00000632997,1,0,-3.41672e-8,7.20037e-9,-4.62517e-11,9.6341e-12
0.975,41.962,1.17505e-15,0.0000065918,1,0,-3.352e-8,7.17351e-9,-4.65679e-11,9.8503e-12
1,40.4558,1.13288e-15,0.00000685863,1,0,-3.28908e-8,7.14632e-9,-4.68635e-11,1.00641e-11
1.1,35.0735,9.82159e-16,0.00000797626,1,0,-3.05396e-8,7.03464e-9,-4.78573e-11,1.08954e-11
1.2,30.5589,8.55737e-16,0.00000917548,1,0,-2.84229e-8,6.91892e-9,-4.85817e-11,1.1688e-11
1.3,26.7391,7.4877e-16,0.0000104582,1,0,-2.65052e-8,6.79995e-9,-4.90713e-11,1.24416e-11
1.4,23.4816,6.57551e-16,0.0000118266,1,0,-2.47578e-8,6.67844e-9,-4.93538e-11,1.31562e-11
1.5,20.6847,5.79231e-16,0.0000132833,1,0,-2.31573e-8,6.55502e-9,-4.94525e-11,1.38321e-11
1.6,18.2696,5.11601e-16,0.0000148306,1,0,-2.16853e-8,6.43023e-9,-4.93879e-11,1.44698e-11
1.7,16.1741,4.52922e-16,0.0000164712,1,0,-2.03266e-8,6.30455e-9,-4.91786e-11,1.50698e-11
1.8,14.3487,4.01805e-16,0.0000182072,1,0,-1.90691e-8,6.17841e-9,-4.88414e-11,1.56329e-11
1.9,12.7532,3.57127e-16,0.000020041,1,0,-1.79024e-8,6.05218e-9,-4.8392e-11,1.61598e-11
2,11.3548,3.17967e-16,0.0000219745,1,0,-1.6818e-8,5.9262e-9,-4.78448e-11,1.66515e-11
2.1,10.1261,2.8356e-16,0.0000240093,1,0,-1.58085e-8,5.80078e-9,-4.7213e-11,1.7109e-11
2.2,9.04433,2.53267e-16,0.000026147,1,0,-1.48676e-8,5.67618e-9,-4.65087e-11,1.75335e-11
2.3,8.09014,2.26547e-16,0.0000283886,1,0,-1.39897e-8,5.55264e-9,-4.57432e-11,1.7926e-11
2.4,7.24715,2.02941e-16,0.0000307351,1,0,-1.317e-8,5.43036e-9,-4.49266e-11,1.82877e-11
2.5,6.50129,1.82055e-16,0.0000331869,1,0,-1.24041e-8,5.30954e-9,-4.40682e-11,1.86198e-11
2.6,5.84049,1.6355e-16,0.0000357442,1,0,-1.1688e-8,5.19033e-9,-4.31765e-11,1.89235e-11
2.7,5.25429,1.47135e-16,0.0000384069,1,0,-1.10181e-8,5.07288e-9,-4.2259e-11,1.92002e-11
2.8,4.73365,1.32556e-16,0.0000411745,1,0,-1.03913e-8,4.9573e-9,-4.13226e-11,1.94509e-11
2.9,4.2707,1.19592e-16,0.0000440463,1,0,-9.8045e-9,4.8437e-9,-4.03734e-11,1.9677e-11
3,3.85857,1.08051e-16,0.0000470213,1,0,-9.25503e-9,4.73216e-9,-3.94169e-11,1.98796e-11
3.1,3.49127,9.77656e-17,0.0000500982,1,0,-8.74035e-9,4.62277e-9,-3.84577e-11,2.00601e-11
3.2,3.16357,8.8589e-17,0.0000532754,1,0,-8.25813e-9,4.51557e-9,-3.75002e-11,2.02195e-11
3.3,2.87086,8.03922e-17,0.0000565513,1,0,-7.80621e-9,4.41061e-9,-3.65481e-11,2.0359e-11
3.4,2.6091,7.30623e-17,0.0000599241,1,0,-7.38257e-9,4.30793e-9,-3.56046e-11,2.04797e-11
3.5,2.37476,6.65001e-17,0.0000633917,1,0,-6.98534e-9,4.20755e-9,-3.46724e-11,2.05828e-11
3.6,2.16472,6.06184e-17,0.0000669522,1,0,-6.61278e-9,4.10949e-9,-3.37538e-11,2.06693e-11
3.7,1.97624,5.53403e-17,0.0000706034,1,0,-6.26327e-9,4.01375e-9,-3.28509e-11,2.07403e-11
3.8,1.80689,5.05981e-17,0.0000743435,1,0,-5.93529e-9,3.92033e-9,-3.19653e-11,2.07966e-11
3.9,1.65455,4.63322e-17,0.0000781702,1,0,-5.62742e-9,3.82923e-9,-3.10983e-11,2.08393e-11
4,1.51734,4.24899e-17,0.0000820818,1,0,-5.33834e-9,3.74042e-9,-3.02509e-11,2.08693e-11
4.1,1.3936,3.90248e-17,0.0000860765,1,0,-5.06682e-9,3.65388e-9,-2.94241e-11,2.08874e-11
4.2,1.28186,3.58958e-17,0.0000901525,1,0,-4.8117e-9,3.56961e-9,-2.86183e-11,2.08945e-11
4.3,1.18083,3.30667e-17,0.0000943084,1,0,-4.57192e-9,3.48755e-9,-2.7834e-11,2.08913e-11
4.4,1.08936,3.05052e-17,0.0000985429,1,0,-4.34646e-9,3.40769e-9,-2.70714e-11,2.08786e-11
4.5,1.00643,2.8183e-17,0.000102855,1,0,-4.13439e-9,3.32998e-9,-2.63306e-11,2.0857e-11
4.6,0.931153,2.6075e-17,0.000107243,1,0,-3.93482e-9,3.25439e-9,-2.56117e-11,2.08274e-11
4.7,0.862721,2.41586e-17,0.000111708,1,0,-3.74695e-9,3.18087e-9,-2.49144e-11,2.07903e-11
4.8,0.800429,2.24143e-17,0.000116248,1,0,-3.57001e-9,3.10939e-9,-2.42385e-11,2.07462e-11
4.9,0.74365,2.08243e-17,0.000120863,1,0,-3.40329e-9,3.0399e-9,-2.35838e-11,2.06958e-11
5,0.691824,1.93731e-17,0.000125552,1,0,-3.24611e-9,2.97235e-9,-2.29498e-11,2.06396e-11
5.1,0.644456,1.80466e-17,0.000130317,1,0,-3.09787e-9,2.90669e-9,-2.2336e-11,2.0578e-11
5.2,0.601103,1.68326e-17,0.000135158,1,0,-2.95798e-9,2.84289e-9,-2.17421e-11,2.05116e-11
5.3,0.561372,1.572e-17,0.000140074,1,0,-2.82591e-9,2.78089e-9,-2.11676e-11,2.04408e-11
5.4,0.52491,1.4699e-17,0.000145066,1,0,-2.70115e-9,2.72065e-9,-2.06118e-11,2.03659e-11
5.5,0.491404,1.37607e-17,0.000150135,1,0,-2.58323e-9,2.66211e-9,-2.00742e-11,2.02873e-11
5.6,0.460575,1.28974e-17,0.000155282,1,0,-2.47171e-9,2.60524e-9,-1.95542e-11,2.02055e-11
5.7,0.43217,1.2102e-17,0.000160507,1,0,-2.36619e-9,2.54998e-9,-1.90513e-11,2.01206e-11
5.8,0.405966,1.13682e-17,0.000165812,1,0,-2.26628e-9,2.49628e-9,-1.85649e-11,2.00331e-11
5.9,0.381761,1.06904e-17,0.000171196,1,0,-2.17164e-9,2.4441e-9,-1.80944e-11,1.99432e-11
6,0.359375,1.00635e-17,0.000176662,1,0,-2.08194e-9,2.3934e-9,-1.76392e-11,1.98511e-11
6.1,0.338645,9.48304e-18,0.000182209,1,0,-1.99685e-9,2.34413e-9,-1.71988e-11,1.97572e-11
6.2,0.319427,8.94485e-18,0.000187839,1,0,-1.91611e-9,2.29624e-9,-1.67725e-11,1.96615e-11
6.3,0.301587,8.44529e-18,0.000193553,1,0,-1.83943e-9,2.2497e-9,-1.63598e-11,1.95644e-11
6.4,0.285008,7.98103e-18,0.000199351,1,0,-1.76657e-9,2.20445e-9,-1.59603e-11,1.9466e-11
6.5,0.269583,7.5491e-18,0.000205234,1,0,-1.69731e-9,2.16047e-9,-1.55733e-11,1.93665e-11
6.6,0.255216,7.14677e-18,0.000211203,1,0,-1.63141e-9,2.1177e-9,-1.51983e-11,1.9266e-11
6.7,0.241819,6.77162e-18,0.000217259,1,0,-1.56869e-9,2.07612e-9,-1.48349e-11,1.91647e-11
6.8,0.229314,6.42143e-18,0.000223401,1,0,-1.50894e-9,2.03567e-9,-1.44826e-11,1.90627e-11
6.9,0.217628,6.0942e-18,0.000229631,1,0,-1.452e-9,1.99633e-9,-1.41408e-11,1.89601e-11
7,0.206697,5.7881e-18,0.000235949,1,0,-1.3977e-9,1.95806e-9,-1.38093e-11,1.88571e-11
7.1,0.196462,5.50149e-18,0.000242355,1,0,-1.34588e-9,1.92082e-9,-1.34875e-11,1.87538e-11
7.2,0.186869,5.23286e-18,0.00024885,1,0,-1.29642e-9,1.88458e-9,-1.31751e-11,1.86502e-11
7.3,0.177869,4.98084e-18,0.000255433,1,0,-1.24916e-9,1.84931e-9,-1.28716e-11,1.85464e-11
7.4,0.169418,4.74418e-18,0.000262105,1,0,-1.20398e-9,1.81497e-9,-1.25766e-11,1.84425e-11
7.5,0.161475,4.52175e-18,0.000268865,1,0,-1.16078e-9,1.78153e-9,-1.22899e-11,1.83386e-11
7.6,0.154002,4.31251e-18,0.000275714,1,0,-1.11943e-9,1.74897e-9,-1.20111e-11,1.82347e-11
7.7,0.146967,4.1155e-18,0.000282652,1,0,-1.07984e-9,1.71726e-9,-1.17398e-11,1.81309e-11
7.8,0.140338,3.92985e-18,0.000289678,1,0,-1.04192e-9,1.68636e-9,-1.14757e-11,1.80273e-11
7.9,0.134085,3.75477e-18,0.000296791,1,0,-1.00556e-9,1.65625e-9,-1.12186e-11,1.79238e-11
8,0.128184,3.58952e-18,0.000303993,1,0,-9.70701e-10,1.62691e-9,-1.09681e-11,1.78206e-11
8.1,0.12261,3.43344e-18,0.000311282,1,0,-9.3725e-10,1.5983e-9,-1.0724e-11,1.77176e-11
8.2,0.117341,3.28589e-18,0.000318657,1,0,-9.05136e-10,1.57041e-9,-1.0486e-11,1.76149e-11
8.3,0.112357,3.14632e-18,0.000326119,1,0,-8.74291e-10,1.54322e-9,-1.0254e-11,1.75125e-11
8.4,0.107639,3.01419e-18,0.000333667,1,0,-8.44651e-10,1.51669e-9,-1.00275e-11,1.74105e-11
8.5,0.103169,2.88903e-18,0.0003413,1,0,-8.16156e-10,1.49081e-9,-9.80657e-12,1.73089e-11
8.6,0.098932,2.77038e-18,0.000349018,1,0,-7.88748e-10,1.46556e-9,-9.59082e-12,1.72076e-11
8.7,0.0949129,2.65783e-18,0.00035682,1,0,-7.62374e-10,1.44092e-9,-9.38011e-12,1.71068e-11
8.8,0.0910982,2.55101e-18,0.000364706,1,0,-7.36985e-10,1.41686e-9,-9.17425e-12,1.70064e-11
