Angle_deg,DCS_a02_sr,DCS_cm2_sr,Sherman_S,Spin_T,Spin_U,Re_f,Im_f,Re_g,Im_g
5.5,23.1436,6.48088e-16,0.00000953259,1,0,-2.13735e-8,1.38298e-8,-2.0697e-12,1.19468e-12
5.6,22.6373,6.3391e-16,0.000009805,1,0,-2.1063e-8,1.37934e-8,-2.07773e-12,1.21309e-12
5.7,22.1411,6.20015e-16,0.0000100819,1,0,-2.0755e-8,1.37566e-8,-2.08494e-12,1.23133e-12
5.8,21.6551,6.06404e-16,0.0000103633,1,0,-2.04495e-8,1.37194e-8,-2.09135e-12,1.24942e-12
5.9,21.1791,5.93075e-16,0.0000106492,1,0,-2.01466e-8,1.36817e-8,-2.09699e-12,1.26734e-12
6,20.7132,5.80029e-16,0.0000109395,1,0,-1.98464e-8,1.36436e-8,-2.10188e-12,1.28509e-12
6.1,20.2573,5.67263e-16,0.0000112344,1,0,-1.95491e-8,1.3605e-8,-2.10604e-12,1.30269e-12
6.2,19.8114,5.54776e-16,0.0000115338,1,0,-1.92545e-8,1.35661e-8,-2.10949e-12,1.32011e-12
6.3,19.3753,5.42565e-16,0.0000118377,1,0,-1.89629e-8,1.35267e-8,-2.11225e-12,1.33737e-12
6.4,18.9491,5.30628e-16,0.0000121461,1,0,-1.86743e-8,1.34869e-8,-2.11435e-12,1.35445e-12
6.5,18.5324,5.18961e-16,0.000012459,1,0,-1.83887e-8,1.34467e-8,-2.1158e-12,1.37137e-12
6.6,18.1254,5.07562e-16,0.0000127764,1,0,-1.81062e-8,1.34062e-8,-2.11663e-12,1.38812e-12
6.7,17.7277,4.96426e-16,0.0000130982,1,0,-1.78268e-8,1.33653e-8,-2.11686e-12,1.40469e-12
6.8,17.3393,4.8555e-16,0.0000134246,1,0,-1.75506e-8,1.3324e-8,-2.1165e-12,1.42109e-12
6.9,16.96,4.74929e-16,0.0000137554,1,0,-1.72774e-8,1.32823e-8,-2.11557e-12,1.43732e-12
7,16.5897,4.6456e-16,0.0000140906,1,0,-1.70075e-8,1.32403e-8,-2.1141e-12,1.45337e-12
7.1,16.2283,4.54438e-16,0.0000144302,1,0,-1.67408e-8,1.31979e-8,-2.1121e-12,1.46925e-12
7.2,15.8755,4.44559e-16,0.0000147743,1,0,-1.64772e-8,1.31552e-8,-2.10958e-12,1.48495e-12
7.3,15.5312,4.34917e-16,0.0000151227,1,0,-1.62169e-8,1.31122e-8,-2.10657e-12,1.50048e-12
7.4,15.1952,4.25508e-16,0.0000154756,1,0,-1.59598e-8,1.30688e-8,-2.10308e-12,1.51583e-12
7.5,14.8673,4.16328e-16,0.0000158328,1,0,-1.57059e-8,1.30251e-8,-2.09913e-12,1.531e-12
7.6,14.5475,4.07371e-16,0.0000161943,1,0,-1.54551e-8,1.29812e-8,-2.09473e-12,1.54599e-12
7.7,14.2355,3.98633e-16,0.0000165601,1,0,-1.52076e-8,1.29369e-8,-2.0899e-12,1.56081e-12
7.8,13.931,3.90109e-16,0.0000169302,1,0,-1.49632e-8,1.28923e-8,-2.08465e-12,1.57544e-12
7.9,13.6341,3.81794e-16,0.0000173046,1,0,-1.4722e-8,1.28475e-8,-2.07899e-12,1.5899e-12
8,13.3444,3.73682e-16,0.0000176833,1,0,-1.44839e-8,1.28023e-8,-2.07295e-12,1.60417e-12
8.1,13.0619,3.6577e-16,0.0000180662,1,0,-1.42489e-8,1.27569e-8,-2.06653e-12,1.61827e-12
8.2,12.7863,3.58053e-16,0.0000184532,1,0,-1.4017e-8,1.27113e-8,-2.05974e-12,1.63218e-12
8.3,12.5175,3.50525e-16,0.0000188445,1,0,-1.37882e-8,1.26653e-8,-2.0526e-12,1.64592e-12
8.4,12.2553,3.43183e-16,0.0000192399,1,0,-1.35624e-8,1.26192e-8,-2.04513e-12,1.65947e-12
8.5,11.9995,3.3602e-16,0.0000196394,1,0,-1.33396e-8,1.25728e-8,-2.03732e-12,1.67284e-12
8.6,11.75,3.29034e-16,0.000020043,1,0,-1.31198e-8,1.25261e-8,-2.02919e-12,1.68603e-12
8.7,11.5067,3.22219e-16,0.0000204507,1,0,-1.2903e-8,1.24792e-8,-2.02076e-12,1.69904e-12
8.8,11.2693,3.15571e-16,0.0000208625,1,0,-1.26891e-8,1.24322e-8,-2.01203e-12,1.71187e-12
8.9,11.0377,3.09086e-16,0.0000212783,1,0,-1.2478e-8,1.23848e-8,-2.00302e-12,1.72452e-12
9,10.8117,3.02759e-16,0.000021698,1,0,-1.22699e-8,1.23373e-8,-1.99373e-12,1.73699e-12
9.1,10.5913,2.96586e-16,0.0000221218,1,0,-1.20645e-8,1.22896e-8,-1.98417e-12,1.74927e-12
9.2,10.3762,2.90564e-16,0.0000225495,1,0,-1.18619e-8,1.22417e-8,-1.97435e-12,1.76138e-12
9.3,10.1664,2.84687e-16,0.0000229811,1,0,-1.16621e-8,1.21936e-8,-1.96428e-12,1.7733e-12
9.4,9.9616,2.78953e-16,0.0000234166,1,0,-1.1465e-8,1.21453e-8,-1.95397e-12,1.78504e-12
9.5,9.76177,2.73357e-16,0.000023856,1,0,-1.12705e-8,1.20968e-8,-1.94342e-12,1.7966e-12
9.6,9.56675,2.67896e-16,0.0000242992,1,0,-1.10787e-8,1.20482e-8,-1.93265e-12,1.80798e-12
9.7,9.37641,2.62566e-16,0.0000247462,1,0,-1.08895e-8,1.19994e-8,-1.92166e-12,1.81918e-12
9.8,9.19063,2.57364e-16,0.000025197,1,0,-1.07029e-8,1.19504e-8,-1.91046e-12,1.8302e-12
9.9,9.00927,2.52285e-16,0.0000256516,1,0,-1.05188e-8,1.19013e-8,-1.89906e-12,1.84104e-12
10,8.83223,2.47328e-16,0.0000261099,1,0,-1.03371e-8,1.1852e-8,-1.88745e-12,1.8517e-12
10.25,8.40771,2.3544e-16,0.0000272718,1,0,-9.89379e-9,1.17283e-8,-1.85762e-12,1.87757e-12
10.5,8.00766,2.24237e-16,0.0000284565,1,0,-9.46525e-9,1.16037e-8,-1.8267e-12,1.90233e-12
10.75,7.63046,2.13675e-16,0.0000296635,1,0,-9.05097e-9,1.14784e-8,-1.79476e-12,1.92597e-12
11,7.2746,2.0371e-16,0.0000308925,1,0,-8.6504e-9,1.13525e-8,-1.76189e-12,1.94851e-12
11.25,6.93866,1.94302e-16,0.000032143,1,0,-8.26305e-9,1.12261e-8,-1.72818e-12,1.96996e-12
11.5,6.62135,1.85417e-16,0.0000334146,1,0,-7.8884e-9,1.10991e-8,-1.69368e-12,1.99032e-12
11.75,6.32146,1.77019e-16,0.0000347069,1,0,-7.52596e-9,1.09717e-8,-1.65846e-12,2.00961e-12
12,6.03785,1.69077e-16,0.0000360194,1,0,-7.17528e-9,1.0844e-8,-1.62258e-12,2.02783e-12
12.25,5.76949,1.61562e-16,0.0000373517,1,0,-6.83591e-9,1.0716e-8,-1.58611e-12,2.045e-12
12.5,5.51542,1.54448e-16,0.0000387034,1,0,-6.50743e-9,1.05878e-8,-1.54909e-12,2.06112e-12
12.75,5.27474,1.47708e-16,0.000040074,1,0,-6.18942e-9,1.04594e-8,-1.51157e-12,2.0762e-12
13,5.04661,1.4132e-16,0.000041463,1,0,-5.8815e-9,1.03309e-8,-1.4736e-12,2.09027e-12
13.25,4.83028,1.35262e-16,0.00004287,1,0,-5.5833e-9,1.02024e-8,-1.43523e-12,2.10332e-12
13.5,4.62502,1.29514e-16,0.0000442945,1,0,-5.29446e-9,1.00738e-8,-1.3965e-12,2.11537e-12
13.75,4.43017,1.24057e-16,0.0000457359,1,0,-5.01466e-9,9.94538e-9,-1.35745e-12,2.12644e-12
14,4.24511,1.18875e-16,0.0000471937,1,0,-4.74356e-9,9.81702e-9,-1.31811e-12,2.13654e-12
14.25,4.06928,1.13951e-16,0.0000486673,1,0,-4.48087e-9,9.68882e-9,-1.27852e-12,2.14568e-12
14.5,3.90213,1.09271e-16,0.0000501563,1,0,-4.2263e-9,9.56081e-9,-1.23873e-12,2.15388e-12
14.75,3.74316,1.04819e-16,0.00005166,1,0,-3.97957e-9,9.43304e-9,-1.19875e-12,2.16114e-12
15,3.59192,1.00584e-16,0.0000531778,1,0,-3.74042e-9,9.30555e-9,-1.15863e-12,2.16748e-12
15.25,3.44796,9.65528e-17,0.0000547091,1,0,-3.50859e-9,9.17838e-9,-1.1184e-12,2.17293e-12
15.5,3.3109,9.27145e-17,0.0000562533,1,0,-3.28386e-9,9.05156e-9,-1.07808e-12,2.17748e-12
15.75,3.18033,8.90584e-17,0.0000578097,1,0,-3.06598e-9,8.92514e-9,-1.0377e-12,2.18117e-12
16,3.05593,8.55746e-17,0.0000593776,1,0,-2.85475e-9,8.79915e-9,-9.97296e-13,2.18399e-12
16.25,2.93734,8.22538e-17,0.0000609563,1,0,-2.64996e-9,8.67361e-9,-9.56887e-13,2.18597e-12
16.5,2.82426,7.90874e-17,0.0000625451,1,0,-2.45141e-9,8.54857e-9,-9.16501e-13,2.18711e-12
16.75,2.71641,7.60671e-17,0.0000641433,1,0,-2.2589e-9,8.42404e-9,-8.76162e-13,2.18745e-12
17,2.6135,7.31853e-17,0.0000657501,1,0,-2.07226e-9,8.30006e-9,-8.35894e-13,2.18698e-12
17.25,2.51528,7.04349e-17,0.0000673648,1,0,-1.89132e-9,8.17666e-9,-7.9572e-13,2.18574e-12
17.5,2.4215,6.7809e-17,0.0000689866,1,0,-1.7159e-9,8.05386e-9,-7.55661e-13,2.18372e-12
17.75,2.33195,6.53013e-17,0.0000706147,1,0,-1.54585e-9,7.93169e-9,-7.1574e-13,2.18095e-12
18,2.24641,6.29058e-17,0.0000722482,1,0,-1.38101e-9,7.81016e-9,-6.75975e-13,2.17744e-12
18.25,2.16467,6.06169e-17,0.0000738865,1,0,-1.22123e-9,7.68931e-9,-6.36388e-13,2.17321e-12
18.5,2.08654,5.84292e-17,0.0000755286,1,0,-1.06639e-9,7.56915e-9,-5.96996e-13,2.16827e-12
18.75,2.01186,5.63377e-17,0.0000771737,1,0,-9.16327e-10,7.4497e-9,-5.57818e-13,2.16264e-12
19,1.94044,5.43377e-17,0.0000788209,1,0,-7.70924e-10,7.33099e-9,-5.18871e-13,2.15633e-12
19.25,1.87212,5.24247e-17,0.0000804695,1,0,-6.30051e-10,7.21303e-9,-4.80173e-13,2.14936e-12
19.5,1.80676,5.05945e-17,0.0000821186,1,0,-4.93587e-10,7.09583e-9,-4.41739e-13,2.14174e-12
19.75,1.74422,4.8843e-17,0.0000837672,1,0,-3.61412e-10,6.97943e-9,-4.03585e-13,2.1335e-12
20,1.68435,4.71665e-17,0.0000854147,1,0,-2.33415e-10,6.86382e-9,-3.65726e-13,2.12463e-12
20.25,1.62703,4.55614e-17,0.0000870601,1,0,-1.09484e-10,6.74903e-9,-3.28176e-13,2.11517e-12
20.5,1.57213,4.40243e-17,0.0000887026,1,0,1.04859e-11,6.63507e-9,-2.90948e-13,2.10512e-12
20.75,1.51956,4.25519e-17,0.0000903413,1,0,1.26598e-10,6.52195e-9,-2.54056e-13,2.0945e-12
21,1.46918,4.11413e-17,0.0000919755,1,0,2.38952e-10,6.40969e-9,-2.17511e-13,2.08332e-12
21.25,1.42091,3.97895e-17,0.0000936042,1,0,3.47643e-10,6.2983e-9,-1.81327e-13,2.0716e-12
21.5,1.37464,3.84937e-17,0.0000952268,1,0,4.52766e-10,6.18779e-9,-1.45514e-13,2.05936e-12
21.75,1.33028,3.72515e-17,0.0000968423,1,0,5.54411e-10,6.07817e-9,-1.10083e-13,2.04661e-12
22,1.28773,3.60603e-17,0.0000984501,1,0,6.52665e-10,5.96945e-9,-7.50436e-14,2.03335e-12
22.25,1.24693,3.49177e-17,0.000100049,1,0,7.47615e-10,5.86163e-9,-4.04066e-14,2.01962e-12
22.5,1.20779,3.38215e-17,0.000101639,1,0,8.39342e-10,5.75474e-9,-6.18059e-15,2.00542e-12
22.75,1.17022,3.27696e-17,0.00010322,1,0,9.27928e-10,5.64877e-9,2.76256e-14,1.99076e-12
23,1.13417,3.176e-17,0.000104789,1,0,1.01345e-9,5.54373e-9,6.10038e-14,1.97566e-12
23.25,1.09956,3.07908e-17,0.000106347,1,0,1.09599e-9,5.43963e-9,9.39462e-14,1.96014e-12
23.5,1.06632,2.98601e-17,0.000107893,1,0,1.17561e-9,5.33648e-9,1.26446e-13,1.94421e-12
23.75,1.0344,2.89663e-17,0.000109427,1,0,1.25239e-9,5.23429e-9,1.58495e-13,1.92788e-12
24,1.00374,2.81075e-17,0.000110947,1,0,1.3264e-9,5.13305e-9,1.90089e-13,1.91116e-12
24.25,0.974272,2.72824e-17,0.000112454,1,0,1.39771e-9,5.03277e-9,2.2122e-13,1.89407e-12
24.5,0.945951,2.64893e-17,0.000113947,1,0,1.46638e-9,4.93346e-9,2.51884e-13,1.87663e-12
24.75,0.918725,2.57269e-17,0.000115425,1,0,1.53248e-9,4.83512e-9,2.82076e-13,1.85884e-12
25,0.892545,2.49938e-17,0.000116888,1,0,1.59608e-9,4.73776e-9,3.1179e-13,1.84072e-12
25.5,0.843143,2.36104e-17,0.000119767,1,0,1.71598e-9,4.54597e-9,3.69769e-13,1.80353e-12
26,0.797399,2.23294e-17,0.000122581,1,0,1.82658e-9,4.3581e-9,4.25793e-13,1.76518e-12
26.5,0.755002,2.11422e-17,0.000125329,1,0,1.92832e-9,4.17418e-9,4.79838e-13,1.72574e-12
27,0.715667,2.00407e-17,0.000128007,1,0,2.02164e-9,3.99421e-9,5.31885e-13,1.68533e-12
27.5,0.679136,1.90177e-17,0.000130617,1,0,2.10694e-9,3.81818e-9,5.81922e-13,1.64404e-12
28,0.645174,1.80667e-17,0.000133156,1,0,2.18463e-9,3.64611e-9,6.2994e-13,1.60195e-12
28.5,0.613568,1.71817e-17,0.000135624,1,0,2.25507e-9,3.47797e-9,6.75936e-13,1.55916e-12
29,0.584123,1.63571e-17,0.000138024,1,0,2.31863e-9,3.31376e-9,7.19911e-13,1.51574e-12
29.5,0.55666,1.55881e-17,0.000140355,1,0,2.37566e-9,3.15346e-9,7.61871e-13,1.47179e-12
30,0.53102,1.48701e-17,0.00014262,1,0,2.42647e-9,2.99705e-9,8.01823e-13,1.42738e-12
